make;model;priceUSD;mileage(kilometers);fuel_type;volume(cm3);segment;length;width;columna_fecha
renault;sandero;6998;99220.0;petrol;1600.0;B;5.499999999999995;1.9000000000000001;29/12/2020
renault;sandero;6500;91521.0;petrol;1200.0;B;6.0999999999999925;2.3000000000000007;09/05/2016
renault;sandero;4801;104822.0;petrol;1400.0;B;7.199999999999989;2.0;29/10/2015
renault;sandero;10220;9500.0;petrol;1598.0;B;7.599999999999987;2.0;20/04/2021
renault;sandero;7300;38000.0;petrol;1600.0;B;6.69999999999999;2.0;31/12/2017
renault;sandero;11500;20000.0;petrol;1600.0;B;7.399999999999988;2.4000000000000004;07/06/2017
renault;sandero;13310;8000.0;petrol;1600.0;B;4.199999999999999;2.1000000000000005;27/11/2015
renault;sandero;6600;88000.0;petrol;1600.0;B;5.099999999999996;2.2;08/07/2018
hyundai;santa-fe;6500;315000.0;diesel;2000.0;J;4.6999999999999975;2.3000000000000007;18/11/2018
hyundai;santa-fe;4800;280000.0;diesel;2000.0;J;4.799999999999997;2.0;11/04/2021
hyundai;santa-fe;18600;76170.0622;petrol;2000.0;J;4.199999999999999;1.8;23/12/2018
hyundai;santa-fe;27000;75000.0;diesel;2200.0;J;6.89999999999999;2.0;29/03/2016
hyundai;santa-fe;12787;196000.0;diesel;2200.0;J;6.199999999999992;1.7;26/06/2016
hyundai;santa-fe;14010;123000.0;petrol;2400.0;J;4.6999999999999975;2.1000000000000005;09/11/2020
hyundai;santa-fe;9750;386241.6;petrol;2700.0;J;4.6999999999999975;2.0;06/09/2020
hyundai;santa-fe;26200;59000.0;petrol;2400.0;J;4.399999999999999;2.2;12/09/2017
hyundai;santa-fe;27000;60000.0;petrol;2400.0;J;7.499999999999988;1.9000000000000001;10/03/2020
hyundai;santa-fe;21299;104800.0;diesel;2200.0;J;6.0999999999999925;2.4000000000000004;21/06/2018
hyundai;santa-fe;5950;246111.0;diesel;2000.0;J;4.9999999999999964;2.4000000000000004;11/01/2019
hyundai;santa-fe;20690;149500.0;diesel;2200.0;J;4.0;1.8;02/09/2017
hyundai;santa-fe;4950;321200.0;diesel;2000.0;J;5.799999999999994;1.9000000000000001;22/11/2018
hyundai;santa-fe;12372;11111.0;diesel;2200.0;J;5.299999999999995;2.3000000000000007;02/10/2016
hyundai;santa-fe;23700;117000.0;diesel;2200.0;J;5.999999999999993;2.2;16/04/2018
hyundai;santa-fe;20500;153000.0;diesel;2200.0;J;6.89999999999999;2.1000000000000005;24/01/2021
hyundai;santa-fe;9200;304000.0;diesel;2200.0;J;6.3999999999999915;2.1000000000000005;01/04/2016
hyundai;santa-fe;9800;265000.0;diesel;2200.0;J;7.599999999999987;1.8;05/04/2020
hyundai;santa-fe;6300;299999.0;diesel;2000.0;J;7.099999999999989;1.7;12/07/2015
hyundai;santa-fe;5095;320000.0;diesel;2000.0;J;6.999999999999989;2.3000000000000007;29/10/2018
hyundai;santa-fe;19450;157000.0;diesel;2200.0;J;5.099999999999996;2.3000000000000007;28/11/2019
hyundai;santa-fe;17850;94482.0;petrol;2000.0;J;7.099999999999989;2.4000000000000004;07/09/2021
hyundai;santa-fe;47158;5.0;diesel;2200.0;J;4.799999999999997;2.0;18/01/2018
hyundai;santa-fe;18100;122000.0;petrol;2400.0;J;5.899999999999993;2.4000000000000004;26/07/2021
hyundai;santa-fe;5000;111.0;petrol;2400.0;J;7.499999999999988;2.0;01/05/2016
hyundai;santa-fe;28800;54000.0;diesel;2200.0;J;4.599999999999998;2.2;16/12/2018
hyundai;santa-fe;9999;265624.78568;petrol;2700.0;J;7.7999999999999865;2.2;25/04/2017
hyundai;santa-fe;5500;250000.0;diesel;2000.0;J;5.299999999999995;1.9000000000000001;07/10/2021
hyundai;santa-fe;11300;154496.63999999998;petrol;2400.0;J;6.69999999999999;2.0;04/07/2020
hyundai;santa-fe;14900;182000.0;diesel;2200.0;J;5.399999999999995;2.3000000000000007;15/07/2016
hyundai;santa-fe;19200;190000.0;diesel;2200.0;J;7.699999999999987;2.1000000000000005;19/07/2017
hyundai;santa-fe;6000;160000.0;diesel;2000.0;J;4.399999999999999;2.2;15/03/2018
hyundai;santa-fe;4900;325000.0;diesel;2000.0;J;6.299999999999992;1.7;14/08/2020
hyundai;santa-fe;4999;270000.0;diesel;2000.0;J;6.199999999999992;2.3000000000000007;19/02/2015
hyundai;santa-fe;12900;228000.0;diesel;2200.0;J;5.499999999999995;2.1000000000000005;12/10/2015
hyundai;santa-fe;10990;210000.0;diesel;2200.0;J;4.899999999999997;1.7;11/05/2020
hyundai;santa-fe;14200;146200.0;diesel;2200.0;J;5.599999999999994;2.0;09/01/2019
hyundai;santa-fe;6890;254100.0;diesel;2000.0;J;5.699999999999994;1.8;30/01/2021
hyundai;santa-fe;13300;120000.0;diesel;2200.0;J;6.199999999999992;2.1000000000000005;10/11/2020
hyundai;santa-fe;5250;350000.0;diesel;2000.0;J;6.199999999999992;1.8;17/11/2015
hyundai;santa-fe;6000;225000.0;diesel;2000.0;J;4.9999999999999964;1.7;06/10/2018
hyundai;santa-fe;5400;190000.0;diesel;2000.0;J;5.399999999999995;1.8;27/02/2019
hyundai;santa-fe;4200;225000.0;petrol;2700.0;J;6.69999999999999;2.2;27/02/2018
hyundai;santa-fe;14300;208000.0;diesel;2200.0;J;5.299999999999995;2.0;08/01/2018
hyundai;santa-fe;9600;209214.2;petrol;2700.0;J;4.1;2.0;23/05/2019
hyundai;santa-fe;9500;226916.94;petrol;3300.0;J;5.599999999999994;2.0;10/10/2018
hyundai;santa-fe;5538;388000.0;diesel;2000.0;J;4.399999999999999;2.0;26/06/2018
hyundai;santa-fe;13900;135000.0;diesel;2200.0;J;5.799999999999994;2.0;09/09/2017
hyundai;santa-fe;14200;146000.0;diesel;2200.0;J;7.499999999999988;2.1000000000000005;22/01/2019
hyundai;santa-fe;18700;152000.0;diesel;2200.0;J;5.699999999999994;1.8;08/12/2019
hyundai;santa-fe;12000;126000.0;petrol;2700.0;J;7.899999999999986;2.3000000000000007;14/02/2020
hyundai;santa-fe;14500;75000.0;petrol;2400.0;J;6.89999999999999;2.1000000000000005;25/10/2015
hyundai;santa-fe;6000;287000.0;diesel;2000.0;J;7.599999999999987;2.0;09/11/2021
hyundai;santa-fe;4600;250000.0;diesel;2000.0;J;7.499999999999988;1.8;24/10/2021
hyundai;santa-fe;15449;96000.0;diesel;2200.0;J;5.199999999999996;2.4000000000000004;06/09/2020
hyundai;santa-fe;9450;312000.0;diesel;2200.0;J;5.799999999999994;2.4000000000000004;16/08/2018
hyundai;santa-fe;19200;130000.0;diesel;2200.0;J;7.299999999999988;2.2;16/11/2020
hyundai;santa-fe;13600;140000.0;diesel;2200.0;J;7.599999999999987;2.0;17/11/2016
hyundai;santa-fe;19100;74400.0;diesel;2198.0;J;5.299999999999995;2.2;09/03/2018
hyundai;santa-fe;9400;108000.0;diesel;2000.0;J;4.299999999999999;1.7;26/11/2020
hyundai;santa-fe;9900;190000.0;diesel;2200.0;J;7.7999999999999865;2.1000000000000005;19/04/2020
hyundai;santa-fe;9700;250000.0;petrol;2400.0;J;4.1;2.0;04/05/2018
hyundai;santa-fe;22300;140000.0;diesel;2200.0;J;6.89999999999999;2.4000000000000004;09/03/2015
hyundai;santa-fe;5000;275620.0;petrol;2400.0;J;5.499999999999995;1.8;18/01/2017
hyundai;santa-fe;31900;37000.0;diesel;2200.0;J;5.899999999999993;2.4000000000000004;06/01/2018
hyundai;santa-fe;4350;230000.0;petrol;2700.0;J;6.79999999999999;2.1000000000000005;12/11/2018
hyundai;santa-fe;15000;120000.0;diesel;2200.0;J;6.599999999999991;1.8;31/12/2018
hyundai;santa-fe;18999;64800.0;petrol;2400.0;J;4.6999999999999975;2.0;22/02/2015
hyundai;santa-fe;4278;206800.19;petrol;2700.0;J;6.3999999999999915;2.3000000000000007;10/05/2018
hyundai;santa-fe;5300;220000.0;petrol;2000.0;J;4.799999999999997;1.7;06/12/2018
hyundai;santa-fe;10500;179.0;petrol;2700.0;J;6.499999999999991;1.9000000000000001;04/03/2017
hyundai;santa-fe;5300;270000.0;diesel;2000.0;J;4.399999999999999;2.1000000000000005;18/11/2018
hyundai;santa-fe;23100;135000.0;petrol;2400.0;J;7.499999999999988;2.0;02/02/2015
hyundai;santa-fe;12200;220000.0;diesel;2200.0;J;5.099999999999996;1.9000000000000001;20/08/2019
hyundai;santa-fe;8200;223.0;petrol;2700.0;J;5.099999999999996;2.3000000000000007;21/12/2021
hyundai;santa-fe;11300;190000.0;diesel;2200.0;J;4.6999999999999975;2.4000000000000004;31/03/2019
hyundai;santa-fe;11800;200120.0;diesel;2200.0;J;4.0;2.4000000000000004;01/09/2021
hyundai;santa-fe;3300;306170.0;petrol;2700.0;J;4.599999999999998;1.8;15/02/2018
hyundai;santa-fe;6500;320000.0;diesel;2000.0;J;7.099999999999989;2.2;17/08/2016
hyundai;santa-fe;32000;90000.0;diesel;2200.0;J;5.899999999999993;1.7;23/05/2015
hyundai;santa-fe;14000;165000.0;diesel;2200.0;J;5.199999999999996;2.4000000000000004;24/12/2016
hyundai;santa-fe;22000;150000.0;diesel;2200.0;J;7.599999999999987;1.7;25/04/2015
hyundai;santa-fe;5900;4100000.0;diesel;2000.0;J;7.699999999999987;2.1000000000000005;31/01/2015
hyundai;santa-fe;5800;373000.0;diesel;2000.0;J;5.599999999999994;1.9000000000000001;25/01/2019
hyundai;santa-fe;7300;327000.0;diesel;2000.0;J;4.799999999999997;1.7;24/03/2017
hyundai;santa-fe;5875;639000.0;petrol;2400.0;J;4.799999999999997;2.3000000000000007;02/07/2021
hyundai;santa-fe;19500;149000.0;diesel;2200.0;J;7.499999999999988;1.8;29/11/2016
hyundai;santa-fe;5371;320000.0;diesel;1991.0;J;5.999999999999993;2.3000000000000007;08/12/2018
hyundai;santa-fe;10500;198000.0;diesel;2200.0;J;5.399999999999995;2.4000000000000004;20/01/2019
hyundai;santa-fe;13215;120000.0;petrol;2400.0;J;5.899999999999993;2.3000000000000007;28/09/2016
hyundai;santa-fe;21900;99900.0;diesel;2200.0;J;5.299999999999995;2.4000000000000004;10/10/2017
hyundai;santa-fe;9500;215000.0;diesel;2200.0;J;7.399999999999988;1.7;23/10/2017
hyundai;santa-fe;9500;300000.0;diesel;2200.0;J;5.499999999999995;2.0;04/08/2020
hyundai;santa-fe;10300;280150.0;diesel;2200.0;J;6.299999999999992;2.0;16/07/2020
hyundai;santa-fe;11700;252000.0;diesel;2200.0;J;7.399999999999988;2.3000000000000007;22/04/2018
hyundai;santa-fe;10500;350000.0;diesel;2200.0;J;4.399999999999999;2.3000000000000007;10/04/2020
hyundai;santa-fe;9300;199000.0;diesel;2200.0;J;5.599999999999994;1.8;14/06/2016
hyundai;santa-fe;9800;270000.0;diesel;2150.0;J;5.299999999999995;2.0;27/11/2021
hyundai;santa-fe;11500;250000.0;diesel;2200.0;J;5.799999999999994;1.8;16/05/2021
hyundai;santa-fe;15000;120500.0;diesel;2200.0;J;7.399999999999988;1.7;22/07/2020
hyundai;santa-fe;12650;150000.0;petrol;2700.0;J;4.1;2.2;14/01/2017
hyundai;santa-fe;19700;153000.0;diesel;2200.0;J;4.0;2.3000000000000007;06/01/2015
hyundai;santa-fe;12100;189000.0;diesel;2200.0;J;5.499999999999995;2.3000000000000007;02/02/2018
hyundai;santa-fe;12800;153000.0;petrol;2400.0;J;4.299999999999999;2.0;07/09/2020
hyundai;santa-fe;4500;320000.0;diesel;2000.0;J;5.799999999999994;2.3000000000000007;02/11/2017
hyundai;santa-fe;5200;350000.0;diesel;2000.0;J;6.299999999999992;2.3000000000000007;13/03/2019
hyundai;santa-fe;5700;215000.0;petrol;2400.0;J;5.299999999999995;1.8;02/02/2019
hyundai;santa-fe;5000;250000.0;diesel;2000.0;J;5.899999999999993;2.4000000000000004;30/01/2018
hyundai;santa-fe;13500;176000.0;diesel;2200.0;J;5.299999999999995;2.4000000000000004;11/09/2018
hyundai;santa-fe;11300;221000.0;diesel;2200.0;J;7.599999999999987;2.1000000000000005;04/03/2015
hyundai;santa-fe;14150;187000.0;diesel;2200.0;J;7.699999999999987;1.8;13/08/2018
hyundai;santa-fe;5999;340000.0;diesel;2200.0;J;5.699999999999994;1.8;26/09/2020
hyundai;santa-fe;11300;200000.0;diesel;2200.0;J;7.599999999999987;2.1000000000000005;14/12/2021
hyundai;santa-fe;7500;320000.0;diesel;2000.0;J;4.6999999999999975;1.8;22/12/2017
hyundai;santa-fe;21000;80024.0;petrol;2400.0;J;7.199999999999989;2.1000000000000005;12/03/2019
hyundai;santa-fe;4700;225000.0;petrol;2400.0;J;7.499999999999988;2.0;27/12/2016
hyundai;santa-fe;24600;164000.0;diesel;2200.0;J;4.0;2.1000000000000005;31/08/2020
hyundai;santa-fe;13500;192000.0;diesel;2200.0;J;4.6999999999999975;1.9000000000000001;16/10/2015
hyundai;santa-fe;6500;350000.0;diesel;2000.0;J;5.099999999999996;2.0;29/05/2018
hyundai;santa-fe;11700;130356.54;petrol;2400.0;J;7.899999999999986;2.3000000000000007;11/07/2018
hyundai;santa-fe;21000;132000.0;petrol;2400.0;J;7.199999999999989;1.9000000000000001;01/09/2020
hyundai;santa-fe;13500;131965.88;petrol;2400.0;J;6.599999999999991;2.2;21/12/2020
hyundai;santa-fe;12350;150000.0;diesel;2200.0;J;7.399999999999988;1.8;24/02/2021
hyundai;santa-fe;21000;135000.0;diesel;2200.0;J;4.399999999999999;1.8;10/01/2019
hyundai;santa-fe;6100;210000.0;diesel;2000.0;J;4.599999999999998;2.3000000000000007;25/12/2019
hyundai;santa-fe;16650;94510.0;petrol;2000.0;J;5.999999999999993;1.9000000000000001;21/09/2020
hyundai;santa-fe;9700;240000.0;petrol;3300.0;J;4.399999999999999;2.1000000000000005;22/04/2015
hyundai;santa-fe;10900;220000.0;diesel;2200.0;J;5.299999999999995;2.3000000000000007;15/12/2019
hyundai;santa-fe;25700;52940.0;petrol;2400.0;J;6.3999999999999915;2.3000000000000007;04/09/2020
hyundai;santa-fe;11500;150000.0;diesel;2200.0;J;6.599999999999991;2.3000000000000007;05/07/2015
hyundai;santa-fe;13750;135000.0;petrol;2400.0;J;4.9999999999999964;1.9000000000000001;12/05/2016
hyundai;santa-fe;5980;280000.0;diesel;2000.0;J;5.199999999999996;2.4000000000000004;19/03/2020
hyundai;santa-fe;14500;129650.0;diesel;2200.0;J;4.799999999999997;2.3000000000000007;17/07/2015
hyundai;santa-fe;9500;231000.0;diesel;2200.0;J;4.6999999999999975;2.0;15/05/2017
hyundai;santa-fe;6300;317000.0;diesel;2000.0;J;7.599999999999987;2.2;12/08/2016
hyundai;santa-fe;10100;235000.0;diesel;2200.0;J;6.599999999999991;1.9000000000000001;09/03/2019
hyundai;santa-fe;5000;280.0;petrol;2000.0;J;4.0;2.1000000000000005;04/07/2016
hyundai;santa-fe;12631;123000.0;petrol;2400.0;J;4.399999999999999;2.1000000000000005;31/12/2019
hyundai;santa-fe;5400;337937.0;diesel;2000.0;J;5.699999999999994;2.3000000000000007;23/03/2017
hyundai;santa-fe;9400;380000.0;diesel;2200.0;J;5.199999999999996;1.9000000000000001;25/09/2021
hyundai;santa-fe;13000;138000.0;diesel;2200.0;J;6.599999999999991;2.1000000000000005;11/08/2015
hyundai;santa-fe;9000;276000.0;diesel;2200.0;J;7.299999999999988;2.1000000000000005;17/11/2018
hyundai;santa-fe;15000;162513.0;diesel;2000.0;J;6.89999999999999;1.7;21/10/2018
hyundai;santa-fe;5500;216201.0;diesel;2000.0;J;4.599999999999998;2.1000000000000005;27/08/2015
hyundai;santa-fe;12970;125000.0;diesel;2200.0;J;7.199999999999989;2.1000000000000005;22/02/2018
hyundai;santa-fe;46109;1.0;diesel;2200.0;J;6.599999999999991;2.1000000000000005;30/04/2020
hyundai;santa-fe;11600;209000.0;diesel;2200.0;J;5.899999999999993;1.9000000000000001;20/03/2020
hyundai;santa-fe;4100;252.66638;petrol;2400.0;J;5.299999999999995;2.2;22/07/2016
hyundai;santa-fe;22750;96000.0;diesel;2200.0;J;6.599999999999991;2.2;13/08/2015
hyundai;santa-fe;18500;80500.0;petrol;2400.0;J;4.199999999999999;2.2;24/06/2016
hyundai;santa-fe;26400;61000.0;petrol;2400.0;J;6.999999999999989;2.3000000000000007;13/02/2015
hyundai;santa-fe;5999;329000.0;diesel;2000.0;J;4.599999999999998;2.3000000000000007;24/11/2018
hyundai;santa-fe;41320;31000.0;diesel;2200.0;J;6.3999999999999915;2.0;28/07/2018
hyundai;santa-fe;4950;336430.0;petrol;2400.0;J;5.899999999999993;1.8;06/08/2020
hyundai;santa-fe;10950;232000.0;diesel;2200.0;J;7.599999999999987;1.9000000000000001;29/06/2017
hyundai;santa-fe;14300;133500.0;diesel;2200.0;J;4.1;2.3000000000000007;05/10/2020
hyundai;santa-fe;12639;93000.0;petrol;2400.0;J;4.6999999999999975;2.1000000000000005;19/07/2018
hyundai;santa-fe;5990;317545.0;petrol;2400.0;J;7.699999999999987;2.3000000000000007;19/09/2021
hyundai;santa-fe;20800;120000.0;diesel;2200.0;J;5.899999999999993;2.2;02/06/2019
hyundai;santa-fe;11500;144000.0;diesel;2200.0;J;4.899999999999997;2.2;27/09/2020
hyundai;santa-fe;7300;226000.0;diesel;2000.0;J;4.1;1.9000000000000001;30/08/2015
hyundai;santa-fe;24899;85000.0;diesel;2200.0;J;4.6999999999999975;2.2;07/12/2020
hyundai;santa-fe;11690;174000.0;diesel;2200.0;J;4.199999999999999;2.1000000000000005;28/07/2019
hyundai;santa-fe;8100;217260.9;petrol;3300.0;J;7.299999999999988;1.7;27/07/2017
hyundai;santa-fe;4799;395897.64;petrol;2700.0;J;7.299999999999988;1.8;13/10/2021
hyundai;santa-fe;5900;390000.0;diesel;2000.0;J;4.0;1.7;26/11/2018
hyundai;santa-fe;14000;220000.0;diesel;2200.0;J;7.199999999999989;2.1000000000000005;18/09/2021
hyundai;santa-fe;18500;79000.0;petrol;2000.0;J;5.499999999999995;2.0;09/09/2017
hyundai;santa-fe;11700;185000.0;petrol;2400.0;J;5.399999999999995;1.9000000000000001;01/07/2018
hyundai;santa-fe;12200;202.0;diesel;2200.0;J;5.599999999999994;1.9000000000000001;11/07/2018
hyundai;santa-fe;4000;239210.0;petrol;2400.0;J;4.6999999999999975;1.7;27/01/2015
hyundai;santa-fe;8750;130000.0;petrol;2700.0;J;4.299999999999999;1.9000000000000001;14/04/2018
hyundai;santa-fe;10450;190000.0;diesel;2200.0;J;5.399999999999995;2.0;06/01/2017
hyundai;santa-fe;6300;307000.0;diesel;2000.0;J;6.199999999999992;2.4000000000000004;01/12/2021
hyundai;santa-fe;3850;300000.0;petrol;2700.0;J;5.099999999999996;1.7;19/06/2015
hyundai;santa-fe;6000;300000.0;diesel;2000.0;J;7.699999999999987;2.3000000000000007;28/02/2017
hyundai;santa-fe;32500;52000.0;diesel;2200.0;J;7.499999999999988;2.2;07/10/2017
hyundai;santa-fe;11650;196000.0;diesel;2200.0;J;7.099999999999989;1.9000000000000001;11/06/2018
hyundai;santa-fe;9800;390000.0;diesel;2200.0;J;6.0999999999999925;2.1000000000000005;02/02/2020
hyundai;santa-fe;12800;144840.6;petrol;2400.0;J;6.499999999999991;2.4000000000000004;30/10/2016
hyundai;santa-fe;9200;358000.0;diesel;2200.0;J;4.599999999999998;2.0;10/08/2015
hyundai;santa-fe;12000;223200.0;diesel;2200.0;J;4.899999999999997;2.3000000000000007;17/06/2017
hyundai;santa-fe;5500;297000.0;petrol;2400.0;J;5.599999999999994;2.2;30/05/2019
hyundai;santa-fe;4700;2680.0;petrol;2400.0;J;5.699999999999994;1.9000000000000001;11/04/2017
hyundai;santa-fe;11900;122309.84;petrol;2400.0;J;7.099999999999989;2.0;25/04/2020
hyundai;santa-fe;4900;356154.0;petrol;2400.0;J;5.199999999999996;2.2;22/02/2019
hyundai;santa-fe;24900;66021.0;diesel;2200.0;J;4.199999999999999;2.3000000000000007;09/01/2021
hyundai;santa-fe;20999;68000.0;petrol;2400.0;J;6.499999999999991;1.8;15/03/2019
hyundai;santa-fe;11399;194500.0;petrol;2700.0;J;7.7999999999999865;2.1000000000000005;12/01/2021
hyundai;santa-fe;12999;123600.0;petrol;2400.0;J;7.599999999999987;1.8;11/06/2017
hyundai;santa-fe;10999;155600.0;petrol;2700.0;J;6.79999999999999;1.7;28/06/2019
hyundai;santa-fe;10999;481800.0;diesel;2200.0;J;5.599999999999994;2.0;06/05/2019
hyundai;santa-fe;16799;131000.0;petrol;2400.0;J;6.79999999999999;1.7;18/02/2019
hyundai;santa-fe;6699;218000.0;diesel;2000.0;J;5.099999999999996;2.3000000000000007;03/12/2017
hyundai;santa-fe;9100;287000.0;diesel;2200.0;J;5.599999999999994;2.3000000000000007;21/03/2016
hyundai;santa-fe;5200;225307.6;petrol;2400.0;J;4.899999999999997;1.8;24/09/2016
hyundai;santa-fe;5200;410000.0;diesel;2000.0;J;7.299999999999988;2.1000000000000005;11/08/2020
hyundai;santa-fe;19900;127200.0;petrol;2400.0;J;7.599999999999987;1.9000000000000001;12/05/2015
hyundai;santa-fe;19990;127100.0;petrol;2400.0;J;4.0;2.3000000000000007;16/04/2018
hyundai;santa-fe;13500;156000.0;diesel;2200.0;J;7.699999999999987;1.9000000000000001;28/06/2020
hyundai;santa-fe;2650;360000.0;petrol;2700.0;J;7.899999999999986;1.8;20/12/2016
hyundai;santa-fe;13300;248000.0;diesel;2200.0;J;5.299999999999995;2.0;28/07/2018
hyundai;santa-fe;11650;265000.0;diesel;2200.0;J;7.899999999999986;2.2;16/06/2018
hyundai;santa-fe;6100;317240.0;diesel;2000.0;J;7.199999999999989;2.0;22/11/2020
hyundai;santa-fe;14700;164500.0;diesel;2200.0;J;6.89999999999999;2.2;03/06/2018
hyundai;santa-fe;17500;110000.0;petrol;2400.0;J;7.299999999999988;2.2;27/02/2017
hyundai;santa-fe;5450;320767.0;diesel;2000.0;J;4.0;2.0;03/02/2017
hyundai;santa-fe;25500;27000.0;petrol;2400.0;J;5.599999999999994;2.3000000000000007;18/09/2020
hyundai;santa-fe;15450;135.18456;petrol;2000.0;J;6.599999999999991;1.8;17/12/2018
hyundai;santa-fe;21800;66304.808;petrol;2000.0;J;7.099999999999989;1.9000000000000001;31/07/2020
hyundai;santa-fe;9500;384000.0;diesel;2200.0;J;4.6999999999999975;2.3000000000000007;07/08/2017
hyundai;santa-fe;17500;114000.0;petrol;2400.0;J;4.0;1.8;08/09/2016
hyundai;santa-fe;4500;230000.0;petrol;2700.0;J;5.999999999999993;1.8;18/10/2018
hyundai;santa-fe;10999;1.0;petrol;2700.0;J;6.299999999999992;2.1000000000000005;25/03/2018
hyundai;santa-fe;10500;243000.0;diesel;2200.0;J;5.299999999999995;2.2;09/10/2021
hyundai;santa-fe;42921;10.0;petrol;2400.0;J;7.699999999999987;2.4000000000000004;12/05/2021
hyundai;santa-fe;7000;290000.0;petrol;2400.0;J;4.399999999999999;2.3000000000000007;04/11/2017
hyundai;santa-fe;23050;51945.0;petrol;2000.0;J;6.0999999999999925;2.2;22/11/2020
hyundai;santa-fe;13850;147000.0;diesel;2200.0;J;5.699999999999994;2.1000000000000005;10/01/2016
hyundai;santa-fe;5200;257345.0;diesel;2000.0;J;6.89999999999999;2.1000000000000005;04/12/2018
hyundai;santa-fe;8000;226000.0;diesel;2200.0;J;4.6999999999999975;2.2;07/04/2017
hyundai;santa-fe;4850;370000.0;petrol;2400.0;J;4.9999999999999964;2.0;24/06/2018
hyundai;santa-fe;20500;170000.0;petrol;2400.0;J;5.999999999999993;2.4000000000000004;24/06/2019
hyundai;santa-fe;22750;96000.0;diesel;2200.0;J;4.199999999999999;2.3000000000000007;17/02/2017
hyundai;santa-fe;4800;296941.0;petrol;2400.0;J;4.899999999999997;1.8;06/12/2015
hyundai;santa-fe;4990;270369.12;petrol;2400.0;J;4.399999999999999;2.3000000000000007;12/08/2020
hyundai;santa-fe;16700;74351.508;petrol;1998.0;J;4.399999999999999;2.3000000000000007;27/04/2020
hyundai;santa-fe;26500;58000.0;petrol;2400.0;J;5.499999999999995;1.7;04/02/2018
hyundai;santa-fe;11500;160000.0;petrol;2400.0;J;5.199999999999996;2.2;24/02/2021
hyundai;santa-fe;5324;203300.0;petrol;2400.0;J;6.3999999999999915;1.9000000000000001;30/09/2021
hyundai;santa-fe;21700;107000.0;petrol;2400.0;J;6.69999999999999;2.2;07/07/2019
hyundai;santa-fe;4500;470000.0;diesel;2000.0;J;6.69999999999999;1.9000000000000001;29/06/2015
hyundai;santa-fe;17900;151000.0;diesel;2000.0;J;5.199999999999996;2.4000000000000004;10/09/2019
hyundai;santa-fe;10400;127540.195;petrol;3300.0;J;5.599999999999994;1.8;21/06/2016
hyundai;santa-fe;19400;150500.0;diesel;2200.0;J;5.799999999999994;1.7;24/09/2017
hyundai;santa-fe;16999;140000.0;diesel;2200.0;J;5.899999999999993;2.4000000000000004;05/07/2019
hyundai;santa-fe;14500;219000.0;diesel;2200.0;J;7.199999999999989;2.0;18/03/2020
hyundai;santa-fe;12600;13000.0;petrol;2400.0;J;7.299999999999988;2.0;13/05/2015
hyundai;santa-fe;10850;143392.194;petrol;2400.0;J;4.6999999999999975;2.1000000000000005;27/07/2015
hyundai;santa-fe;11100;143000.0;petrol;2400.0;J;6.299999999999992;1.7;12/06/2017
hyundai;santa-fe;5200;300.0;diesel;2000.0;J;7.899999999999986;2.3000000000000007;22/03/2017
hyundai;santa-fe;5950;360000.0;diesel;2000.0;J;6.499999999999991;1.9000000000000001;13/08/2021
hyundai;santa-fe;19500;106000.0;diesel;2200.0;J;5.399999999999995;2.3000000000000007;19/07/2015
hyundai;santa-fe;9950;144919.45766;petrol;2400.0;J;5.599999999999994;1.7;09/09/2018
hyundai;santa-fe;24999;27500.0;petrol;2400.0;J;4.899999999999997;2.3000000000000007;26/12/2017
hyundai;santa-fe;4500;263000.0;petrol;2700.0;J;4.799999999999997;2.0;22/03/2020
hyundai;santa-fe;16940;89000.0;petrol;2400.0;J;7.499999999999988;2.2;02/05/2018
hyundai;santa-fe;13700;168000.0;diesel;2200.0;J;7.499999999999988;2.0;19/09/2017
hyundai;santa-fe;11000;195300.0;diesel;2200.0;J;6.599999999999991;2.2;17/11/2020
hyundai;santa-fe;4700;290000.0;petrol;2700.0;J;5.799999999999994;2.1000000000000005;18/05/2021
hyundai;santa-fe;11500;186000.0;diesel;2200.0;J;7.299999999999988;2.0;31/01/2015
hyundai;santa-fe;18990;146000.0;diesel;2200.0;J;5.799999999999994;2.2;24/11/2020
hyundai;santa-fe;9450;251000.0;diesel;2200.0;J;6.69999999999999;1.7;26/11/2018
hyundai;santa-fe;6800;320000.0;diesel;2000.0;J;6.499999999999991;2.2;02/04/2015
hyundai;santa-fe;15400;206800.0;diesel;2200.0;J;6.69999999999999;2.3000000000000007;12/08/2019
hyundai;santa-fe;6300;410000.0;diesel;2000.0;J;6.199999999999992;2.4000000000000004;16/09/2019
hyundai;santa-fe;17100;115000.0;petrol;2400.0;J;6.89999999999999;2.2;19/02/2019
hyundai;santa-fe;9700;344755.0;diesel;2200.0;J;4.499999999999998;2.2;15/02/2021
hyundai;santa-fe;8999;220000.0;petrol;2700.0;J;6.79999999999999;1.8;14/12/2020
hyundai;santa-fe;9900;265000.0;diesel;2200.0;J;4.6999999999999975;2.0;01/01/2021
hyundai;santa-fe;10600;174000.0;diesel;2200.0;J;7.599999999999987;2.4000000000000004;12/08/2020
hyundai;santa-fe;11450;276000.0;diesel;2200.0;J;6.199999999999992;2.1000000000000005;04/05/2016
hyundai;santa-fe;6370;377000.0;petrol;2400.0;J;6.599999999999991;2.3000000000000007;15/02/2017
hyundai;santa-fe;10700;200000.0;diesel;2200.0;J;5.499999999999995;1.7;23/08/2018
